data_id,name,main_category,sub_cat,main_cat,lat,lng,neighborhood
296190,rose sweets,candy store,Store,"Stores, offices and commercial services",24.8069619,46.6157704,ml
296188,tap cold brew co,coffee shop,Commercial_service,"Stores, offices and commercial services",24.8047703,46.608305,ml
296186,santa nata,bakery,Commercial_service,"Stores, offices and commercial services",24.8048591,46.6082878,ml
296181,valuhub for business valuation,economic consultant,company,"Stores, offices and commercial services",24.8070331,46.6130147,ml
296180,integrated tracks car rental coi tracks,car rental agency,company,"Stores, offices and commercial services",24.8063551,46.6032344,ml
296178,art touch,corporate office,company,"Stores, offices and commercial services",24.8012859,46.600397,ml
296172,sinfulicious body care,health and beauty shop,Commercial_service,"Stores, offices and commercial services",24.8015153,46.6034237,ml
296167,verde,pottery store,Store,"Stores, offices and commercial services",24.7995904,46.5981017,ml
296164,patterns,gift shop,Commercial_service,"Stores, offices and commercial services",24.8034515,46.6048393,ml
296158,mihyar,men's clothing store,Store,"Stores, offices and commercial services",24.8017198,46.6039092,ml
296150,stand games,toy store,Store,"Stores, offices and commercial services",24.8023655,46.602917,ml
296146,baja,nut store,Markets,"Stores, offices and commercial services",24.801547,46.603638,ml
296144,house of paper,office supply store,company,"Stores, offices and commercial services",24.8051583,46.6038124,ml
296143,salon n7sis,beauty salon,Commercial_service,"Stores, offices and commercial services",24.8053234,46.6032794,ml
296142,tips and toes riyadh,beauty salon,Commercial_service,"Stores, offices and commercial services",24.8009113,46.6013038,ml
296139,logiscool riyadh,learning center,Other education services,Education,24.7995349,46.5980582,ml
296138,danat al uloon,school,School,Education,24.8061046,46.5996443,ml
296132,tofareya restaurant,family restaurant,Resturant,"Stores, offices and commercial services",24.8008724,46.6010146,ml
296131,burger lounge,hamburger restaurant,Resturant,"Stores, offices and commercial services",24.8008575,46.6014671,ml
296127,whites al qairwan  anas bin malik rd,cosmetics store,Store,"Stores, offices and commercial services",24.8027646,46.6039236,ml
296114,al malqa plaza,business park,delete,delete,24.8016657,46.603799,ml
296104,anas ibn malik mosque,mosque,Mosque,General facility,24.8005454,46.596427,ml
296103,anas ibn malik mosque,mosque,Mosque,General facility,24.8057415,46.605147,ml
296096,dkhoon emirates,perfume store,Store,"Stores, offices and commercial services",24.8015459,46.6030698,ml
296087,apparel trading company,clothing store,Store,"Stores, offices and commercial services",24.7989901,46.5975702,ml
296081,amazon hub counter  9round,shipping and mailing service,delete,delete,24.799674,46.598342,ml
296078,asma turki home,furniture accessories supplier,company,"Stores, offices and commercial services",24.8000408,46.5974784,ml
296076,line furniture,furniture store,Store,"Stores, offices and commercial services",24.8035535,46.6052098,ml
296074,sosa fiori,flower market,Markets,"Stores, offices and commercial services",24.8020131,46.6020647,ml
296070,aftab khan,electronics store,Store,"Stores, offices and commercial services",24.8026271,46.6044221,ml
296069,mozdanh medical center,medical center,Other health services,Health,24.8005572,46.6005492,ml
296064,mcdonalds,restaurant,Resturant,"Stores, offices and commercial services",24.8019418,46.6043191,ml
296062,usta asim,restaurant,Resturant,"Stores, offices and commercial services",24.7991985,46.5975872,ml
296060,froz,ice cream shop,Commercial_service,"Stores, offices and commercial services",24.7992682,46.5974397,ml
296059,shrimp nation,restaurant,Resturant,"Stores, offices and commercial services",24.8009964,46.6016639,ml
296054,baskin robbins,ice cream shop,Commercial_service,"Stores, offices and commercial services",24.8017567,46.6039969,ml
296052,777 burger,hamburger restaurant,Resturant,"Stores, offices and commercial services",24.8064979,46.6030661,ml
296051,broccoli pizza  pasta,italian restaurant,Resturant,"Stores, offices and commercial services",24.8035781,46.6047969,ml
296050,graffiti burger,restaurant,Resturant,"Stores, offices and commercial services",24.8009746,46.5992705,ml
296049,chicknbun,chicken restaurant,Resturant,"Stores, offices and commercial services",24.7994308,46.5978927,ml
296048,12burger,fast food restaurant,Resturant,"Stores, offices and commercial services",24.803403,46.6049306,ml
296047,o burger riyadh,hamburger restaurant,Resturant,"Stores, offices and commercial services",24.801166,46.6018954,ml
296045,casa pasta,italian restaurant,Resturant,"Stores, offices and commercial services",24.8018179,46.6041424,ml
296043,mama suad,restaurant,Resturant,"Stores, offices and commercial services",24.8016028,46.6031668,ml
296041,wok to walk,asian restaurant,Resturant,"Stores, offices and commercial services",24.8015636,46.6035394,ml
296040,cluck,chicken restaurant,Resturant,"Stores, offices and commercial services",24.8017612,46.6015121,ml
296038,kitopi malqa,fast food restaurant,Resturant,"Stores, offices and commercial services",24.8064714,46.6030588,ml
296037,saldwich,restaurant,Resturant,"Stores, offices and commercial services",24.8034739,46.6045403,ml
296036,lean meals,health food restaurant,Resturant,"Stores, offices and commercial services",24.8018221,46.6015268,ml
296035,real burger,hamburger restaurant,Resturant,"Stores, offices and commercial services",24.7991809,46.5975196,ml
296031,balance it with joy,health food restaurant,Resturant,"Stores, offices and commercial services",24.8062549,46.6030599,ml
296028,shawarmania,restaurant,Resturant,"Stores, offices and commercial services",24.8036348,46.6048203,ml
296026,joven ryan pedralba,restaurant,Resturant,"Stores, offices and commercial services",24.8026271,46.6044221,ml
296024,location coffee,coffee shop,Commercial_service,"Stores, offices and commercial services",24.8008922,46.5990437,ml
296022,starbucks,cafe,Cafes,"Stores, offices and commercial services",24.8014305,46.6026393,ml
296020,v60 coffee,traditional teahouse,delete,delete,24.7991794,46.5973325,ml
296017,march coffee,cafe,Cafes,"Stores, offices and commercial services",24.8056401,46.6033315,ml
296016,konime cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",24.804727,46.6029717,ml
296014,live cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",24.8013915,46.5975705,ml
296011,five beauty salon,beauty salon,Commercial_service,"Stores, offices and commercial services",24.7999115,46.5984103,ml
296010,jareer sweets  kabbani,dessert shop,Commercial_service,"Stores, offices and commercial services",24.801818,46.6017281,ml
296009,boots,pharmacy,Pharmacy,Health,24.801539,46.603354,ml
296008,aani  dani  malqa,chocolate shop,Commercial_service,"Stores, offices and commercial services",24.8014796,46.6033243,ml
296007,whites beauty  lifestyle,pharmacy,Pharmacy,Health,24.8028974,46.6038396,ml
296006,juice time,juice shop,Commercial_service,"Stores, offices and commercial services",24.8023394,46.6029436,ml
296005,petromin express,oil change service,Commercial_service,"Stores, offices and commercial services",24.802837,46.603588,ml
296004,nearpay,software company,company,"Stores, offices and commercial services",24.8035907,46.6052786,ml
296001,sukuk capital,investment company,company,"Stores, offices and commercial services",24.800719,46.5987772,ml
295998,beyond,restaurant,Resturant,"Stores, offices and commercial services",24.8010275,46.5996396,ml
295996,anoosh,chocolate shop,Commercial_service,"Stores, offices and commercial services",24.8028788,46.603812,ml
295995,alkhafeef and grill,fast food restaurant,Resturant,"Stores, offices and commercial services",24.8016527,46.6036396,ml
295994,dunkin donuts,donut shop,Commercial_service,"Stores, offices and commercial services",24.8016319,46.6034088,ml
295993,dolce ragusa,pastry shop,Commercial_service,"Stores, offices and commercial services",24.8034204,46.605344,ml
295991,al malqa,bank,Bank,"Stores, offices and commercial services",24.804283,46.6029211,ml
295987,delta co limited,consultant,company,"Stores, offices and commercial services",24.8061528,46.6028766,ml
295985,modern perfume co,corporate office,company,"Stores, offices and commercial services",24.7994208,46.5957823,ml
295979,al rajwan,school,School,Education,24.8072401,46.5868299,ml
295977,saleh hussainis mums mosque,mosque,Mosque,General facility,24.8032094,46.5941448,ml
295976,sirsult10 apartment,lodging,Commercial_service,"Stores, offices and commercial services",24.8040697,46.5918019,ml
295975,areej home,homestay,Commercial_service,"Stores, offices and commercial services",24.80035,46.594215,ml
295972,december salon,beauty salon,Commercial_service,"Stores, offices and commercial services",24.7995233,46.596054,ml
295968,lolitot,ice cream shop,Commercial_service,"Stores, offices and commercial services",24.797482,46.591524,ml
293007,tomahawk,restaurant,Resturant,"Stores, offices and commercial services",24.790291,46.6212743,ml
292991,comodo,cafe,Cafes,"Stores, offices and commercial services",24.7966705,46.6259005,ml
292990,golden face,coffee shop,Commercial_service,"Stores, offices and commercial services",24.7920449,46.6254161,ml
292988,a to z cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",24.78864,46.6172349,ml
292981,quickpay  snb alahli,money transfer service,Commercial_service,"Stores, offices and commercial services",24.7919375,46.6253125,ml
292976,aur,pastry shop,Commercial_service,"Stores, offices and commercial services",24.7902061,46.620542,ml
292971,tahweel al rajhi,money transfer service,Commercial_service,"Stores, offices and commercial services",24.7921841,46.6256858,ml
292967,western union,money transfer service,Commercial_service,"Stores, offices and commercial services",24.7906791,46.622373,ml
292966,petromin express,oil change service,Commercial_service,"Stores, offices and commercial services",24.787998,46.615597,ml
292965,eyewa,optician,Other health services,Health,24.7908939,46.611875,ml
292961,next,clothing store,Store,"Stores, offices and commercial services",24.7909569,46.6123469,ml
292960,victorias secret beauty  accessories,beauty supply store,Store,"Stores, offices and commercial services",24.7897722,46.6115376,ml
292958,dkhoun,perfume store,Store,"Stores, offices and commercial services",24.7907494,46.6117448,ml
292957,terranova,clothing store,Store,"Stores, offices and commercial services",24.7910857,46.6112576,ml
292956,milano,shoe store,Store,"Stores, offices and commercial services",24.7897722,46.6115376,ml
293390,flyweek aqiq branch,travel agency,company,"Stores, offices and commercial services",24.7928206,46.6272794,ml
293374,dynek,surgical supply store,Store,"Stores, offices and commercial services",24.7941137,46.6303714,ml
293326,manoosha,restaurant,Resturant,"Stores, offices and commercial services",24.7954172,46.6293458,ml
293289,mosque,mosque,Mosque,General facility,24.7933904,46.6266424,ml
293283,rafidain grill iraqi food,restaurant,Resturant,"Stores, offices and commercial services",24.7933447,46.6284951,ml
293281,hardees,restaurant,Resturant,"Stores, offices and commercial services",24.7959499,46.6290663,ml
